,Year,Age,Total,Country,cat_color
3506,2015,65,228183,TWN,darkseagreen
3507,2015,66,199584,TWN,darkseagreen
3508,2015,67,173972,TWN,darkseagreen
3509,2015,68,139862,TWN,darkseagreen
3510,2015,69,124280,TWN,darkseagreen
3511,2015,70,143470,TWN,darkseagreen
3512,2015,71,143945,TWN,darkseagreen
3513,2015,72,139162,TWN,darkseagreen
3514,2015,73,137755,TWN,darkseagreen
3515,2015,74,134359,TWN,darkseagreen
3516,2015,75,124988,TWN,darkseagreen
3517,2015,76,113837,TWN,darkseagreen
3518,2015,77,108401,TWN,darkseagreen
3519,2015,78,98800,TWN,darkseagreen
3520,2015,79,94364,TWN,darkseagreen
3521,2015,80,87134,TWN,darkseagreen
3522,2015,81,79764,TWN,darkseagreen
3523,2015,82,75667,TWN,darkseagreen
3524,2015,83,72682,TWN,darkseagreen
3525,2015,84,67195,TWN,darkseagreen
3526,2015,85,59464.94,TWN,darkseagreen
3527,2015,86,51739.13,TWN,darkseagreen
3528,2015,87,44024.87,TWN,darkseagreen
3529,2015,88,37882.64,TWN,darkseagreen
3530,2015,89,29733.92,TWN,darkseagreen
3531,2015,90,23995.02,TWN,darkseagreen
3532,2015,91,18088.14,TWN,darkseagreen
3533,2015,92,14929.9,TWN,darkseagreen
3534,2015,93,11643.5,TWN,darkseagreen
3535,2015,94,7976.94,TWN,darkseagreen
3536,2015,95,5418.88,TWN,darkseagreen
3537,2015,96,3880.91,TWN,darkseagreen
3538,2015,97,2870.74,TWN,darkseagreen
3539,2015,98,1764.53,TWN,darkseagreen
3540,2015,99,1217.87,TWN,darkseagreen
3541,2015,100,827.65,TWN,darkseagreen
3542,2015,101,524.89,TWN,darkseagreen
3543,2015,102,315.2,TWN,darkseagreen
3544,2015,103,172.84,TWN,darkseagreen
3545,2015,104,94.04,TWN,darkseagreen
3546,2015,105,52.3,TWN,darkseagreen
3547,2015,106,27.31,TWN,darkseagreen
3548,2015,107,14.09,TWN,darkseagreen
3549,2015,108,6.73,TWN,darkseagreen
3550,2015,109,2.58,TWN,darkseagreen
3551,2015,110,0.64,TWN,darkseagreen
3552,2016,0,201523,TWN,darkseagreen
3553,2016,1,214239,TWN,darkseagreen
3554,2016,2,197973,TWN,darkseagreen
3555,2016,3,237636,TWN,darkseagreen
3556,2016,4,201084,TWN,darkseagreen
3557,2016,5,169399,TWN,darkseagreen
3558,2016,6,195526,TWN,darkseagreen
3559,2016,7,199430,TWN,darkseagreen
3560,2016,8,206148,TWN,darkseagreen
3561,2016,9,207015,TWN,darkseagreen
3562,2016,10,208448,TWN,darkseagreen
3563,2016,11,218658,TWN,darkseagreen
3564,2016,12,227460,TWN,darkseagreen
3565,2016,13,246278,TWN,darkseagreen
3566,2016,14,256963,TWN,darkseagreen
3567,2016,15,305984,TWN,darkseagreen
3568,2016,16,282667,TWN,darkseagreen
3569,2016,17,266926,TWN,darkseagreen
3570,2016,18,322617,TWN,darkseagreen
3571,2016,19,321641,TWN,darkseagreen
3572,2016,20,323431,TWN,darkseagreen
3573,2016,21,321098,TWN,darkseagreen
3574,2016,22,324667,TWN,darkseagreen
3575,2016,23,318337,TWN,darkseagreen
3576,2016,24,316430,TWN,darkseagreen
3577,2016,25,332348,TWN,darkseagreen
3578,2016,26,308011,TWN,darkseagreen
3579,2016,27,338449,TWN,darkseagreen
3580,2016,28,307124,TWN,darkseagreen
3581,2016,29,300495,TWN,darkseagreen
3582,2016,30,339255,TWN,darkseagreen
3583,2016,31,366562,TWN,darkseagreen
3584,2016,32,379126,TWN,darkseagreen
3585,2016,33,401172,TWN,darkseagreen
3586,2016,34,411809,TWN,darkseagreen
3587,2016,35,406966,TWN,darkseagreen
3588,2016,36,415773,TWN,darkseagreen
3589,2016,37,404535,TWN,darkseagreen
3590,2016,38,384667,TWN,darkseagreen
3591,2016,39,417133,TWN,darkseagreen
3592,2016,40,360544,TWN,darkseagreen
3593,2016,41,354190,TWN,darkseagreen
3594,2016,42,352741,TWN,darkseagreen
3595,2016,43,351872,TWN,darkseagreen
3596,2016,44,361685,TWN,darkseagreen
3597,2016,45,370720,TWN,darkseagreen
3598,2016,46,371195,TWN,darkseagreen
3599,2016,47,369814,TWN,darkseagreen
3600,2016,48,351410,TWN,darkseagreen
3601,2016,49,375985,TWN,darkseagreen
3602,2016,50,370822,TWN,darkseagreen
3603,2016,51,376358,TWN,darkseagreen
3604,2016,52,381378,TWN,darkseagreen
3605,2016,53,374686,TWN,darkseagreen
3606,2016,54,368073,TWN,darkseagreen
3607,2016,55,363637,TWN,darkseagreen
3608,2016,56,359182,TWN,darkseagreen
3609,2016,57,347045,TWN,darkseagreen
3610,2016,58,328805,TWN,darkseagreen
3611,2016,59,338677,TWN,darkseagreen
3612,2016,60,329551,TWN,darkseagreen
3613,2016,61,310775,TWN,darkseagreen
3614,2016,62,297535,TWN,darkseagreen
3615,2016,63,289728,TWN,darkseagreen
3616,2016,64,292084,TWN,darkseagreen
3617,2016,65,244977,TWN,darkseagreen
3618,2016,66,225649,TWN,darkseagreen
3619,2016,67,197067,TWN,darkseagreen
3620,2016,68,171575,TWN,darkseagreen
3621,2016,69,137746,TWN,darkseagreen
3622,2016,70,122225,TWN,darkseagreen
3623,2016,71,140802,TWN,darkseagreen
3624,2016,72,141040,TWN,darkseagreen
3625,2016,73,136109,TWN,darkseagreen
3626,2016,74,134324,TWN,darkseagreen
3627,2016,75,130664,TWN,darkseagreen
3628,2016,76,121156,TWN,darkseagreen
3629,2016,77,109793,TWN,darkseagreen
3630,2016,78,104238,TWN,darkseagreen
3631,2016,79,94708,TWN,darkseagreen
3632,2016,80,89865,TWN,darkseagreen
3633,2016,81,82520,TWN,darkseagreen
3634,2016,82,75089,TWN,darkseagreen
3635,2016,83,70654,TWN,darkseagreen
3636,2016,84,67212,TWN,darkseagreen
3637,2016,85,61749,TWN,darkseagreen
3638,2016,86,54167.33,TWN,darkseagreen
3639,2016,87,46640.16,TWN,darkseagreen
3640,2016,88,39263.86,TWN,darkseagreen
3641,2016,89,33370.06,TWN,darkseagreen
3642,2016,90,25764.98,TWN,darkseagreen
3643,2016,91,20532.69,TWN,darkseagreen
3644,2016,92,15234.55,TWN,darkseagreen
3645,2016,93,12349.14,TWN,darkseagreen
3646,2016,94,9497.98,TWN,darkseagreen
3647,2016,95,6364.47,TWN,darkseagreen
3648,2016,96,4220.29,TWN,darkseagreen
3649,2016,97,2953.41,TWN,darkseagreen
3650,2016,98,2154.31,TWN,darkseagreen
3651,2016,99,1309.89,TWN,darkseagreen
3652,2016,100,858.14,TWN,darkseagreen
3653,2016,101,541.8,TWN,darkseagreen
3654,2016,102,329.86,TWN,darkseagreen
3655,2016,103,189.42,TWN,darkseagreen
3656,2016,104,99.2,TWN,darkseagreen
3657,2016,105,51.06,TWN,darkseagreen
3658,2016,106,26.63,TWN,darkseagreen
3659,2016,107,13.04,TWN,darkseagreen
3660,2016,108,6.06,TWN,darkseagreen
3661,2016,109,2.37,TWN,darkseagreen
3662,2016,110,0.33,TWN,darkseagreen
3663,2017,0,196873,TWN,darkseagreen
3664,2017,1,216007,TWN,darkseagreen
3665,2017,2,214590,TWN,darkseagreen
3666,2017,3,197963,TWN,darkseagreen
3667,2017,4,237630,TWN,darkseagreen
3668,2017,5,201142,TWN,darkseagreen
3669,2017,6,169367,TWN,darkseagreen
3670,2017,7,195401,TWN,darkseagreen
3671,2017,8,199267,TWN,darkseagreen
3672,2017,9,206089,TWN,darkseagreen
3673,2017,10,206976,TWN,darkseagreen
3674,2017,11,208344,TWN,darkseagreen
3675,2017,12,218583,TWN,darkseagreen
3676,2017,13,227389,TWN,darkseagreen
3677,2017,14,246260,TWN,darkseagreen
3678,2017,15,257011,TWN,darkseagreen
3679,2017,16,305886,TWN,darkseagreen
3680,2017,17,282424,TWN,darkseagreen
3681,2017,18,266868,TWN,darkseagreen
3682,2017,19,322587,TWN,darkseagreen
3683,2017,20,321441,TWN,darkseagreen
3684,2017,21,323185,TWN,darkseagreen
3685,2017,22,320908,TWN,darkseagreen
3686,2017,23,324507,TWN,darkseagreen
3687,2017,24,318108,TWN,darkseagreen
3688,2017,25,316230,TWN,darkseagreen
3689,2017,26,332156,TWN,darkseagreen
3690,2017,27,307919,TWN,darkseagreen
3691,2017,28,338460,TWN,darkseagreen
3692,2017,29,307272,TWN,darkseagreen
3693,2017,30,300731,TWN,darkseagreen
3694,2017,31,339442,TWN,darkseagreen
3695,2017,32,366816,TWN,darkseagreen
3696,2017,33,379219,TWN,darkseagreen
3697,2017,34,401359,TWN,darkseagreen
3698,2017,35,411784,TWN,darkseagreen
3699,2017,36,406818,TWN,darkseagreen
3700,2017,37,415896,TWN,darkseagreen
3701,2017,38,404324,TWN,darkseagreen
3702,2017,39,384350,TWN,darkseagreen
3703,2017,40,416672,TWN,darkseagreen
3704,2017,41,360097,TWN,darkseagreen
3705,2017,42,353646,TWN,darkseagreen
3706,2017,43,352128,TWN,darkseagreen
3707,2017,44,351210,TWN,darkseagreen
3708,2017,45,360912,TWN,darkseagreen
3709,2017,46,369817,TWN,darkseagreen
3710,2017,47,370276,TWN,darkseagreen
3711,2017,48,368754,TWN,darkseagreen
3712,2017,49,350238,TWN,darkseagreen
3713,2017,50,374649,TWN,darkseagreen
3714,2017,51,369368,TWN,darkseagreen
3715,2017,52,374825,TWN,darkseagreen
3716,2017,53,379775,TWN,darkseagreen
3717,2017,54,373031,TWN,darkseagreen
3718,2017,55,366236,TWN,darkseagreen
3719,2017,56,361796,TWN,darkseagreen
3720,2017,57,357104,TWN,darkseagreen
3721,2017,58,344853,TWN,darkseagreen
3722,2017,59,326668,TWN,darkseagreen
3723,2017,60,336465,TWN,darkseagreen
3724,2017,61,327186,TWN,darkseagreen
3725,2017,62,308212,TWN,darkseagreen
3726,2017,63,295064,TWN,darkseagreen
3727,2017,64,287147,TWN,darkseagreen
3728,2017,65,289366,TWN,darkseagreen
3729,2017,66,242369,TWN,darkseagreen
3730,2017,67,222904,TWN,darkseagreen
3731,2017,68,194477,TWN,darkseagreen
3732,2017,69,169105,TWN,darkseagreen
3733,2017,70,135414,TWN,darkseagreen
3734,2017,71,120056,TWN,darkseagreen
3735,2017,72,137966,TWN,darkseagreen
3736,2017,73,137762,TWN,darkseagreen
3737,2017,74,132789,TWN,darkseagreen
3738,2017,75,130681,TWN,darkseagreen
3739,2017,76,126643,TWN,darkseagreen
3740,2017,77,117002,TWN,darkseagreen
3741,2017,78,105628,TWN,darkseagreen
3742,2017,79,99840,TWN,darkseagreen
3743,2017,80,90094,TWN,darkseagreen
3744,2017,81,85040,TWN,darkseagreen
3745,2017,82,77431,TWN,darkseagreen
3746,2017,83,69977,TWN,darkseagreen
3747,2017,84,65175,TWN,darkseagreen
3748,2017,85,61513,TWN,darkseagreen
3749,2017,86,55932,TWN,darkseagreen
3750,2017,87,48687.68,TWN,darkseagreen
3751,2017,88,41407.72,TWN,darkseagreen
3752,2017,89,34359.58,TWN,darkseagreen
3753,2017,90,28829.55,TWN,darkseagreen
3754,2017,91,21970.81,TWN,darkseagreen
3755,2017,92,17163.63,TWN,darkseagreen
3756,2017,93,12529.89,TWN,darkseagreen
3757,2017,94,9996.58,TWN,darkseagreen
3758,2017,95,7464.94,TWN,darkseagreen
3759,2017,96,4931.14,TWN,darkseagreen
3760,2017,97,3222.84,TWN,darkseagreen
3761,2017,98,2176.68,TWN,darkseagreen
3762,2017,99,1558.17,TWN,darkseagreen
3763,2017,100,899.87,TWN,darkseagreen
3764,2017,101,560.86,TWN,darkseagreen
3765,2017,102,342.03,TWN,darkseagreen
3766,2017,103,199.95,TWN,darkseagreen
3767,2017,104,109.77,TWN,darkseagreen
3768,2017,105,54.84,TWN,darkseagreen
3769,2017,106,26.43,TWN,darkseagreen
3770,2017,107,12.7,TWN,darkseagreen
3771,2017,108,5.71,TWN,darkseagreen
3772,2017,109,2.16,TWN,darkseagreen
3773,2017,110,0.36,TWN,darkseagreen
3774,2018,0,183442,TWN,darkseagreen
3775,2018,1,210181,TWN,darkseagreen
3776,2018,2,216300,TWN,darkseagreen
3777,2018,3,214516,TWN,darkseagreen
3778,2018,4,197960,TWN,darkseagreen
3779,2018,5,237687,TWN,darkseagreen
3780,2018,6,201057,TWN,darkseagreen
3781,2018,7,169223,TWN,darkseagreen
3782,2018,8,195282,TWN,darkseagreen
3783,2018,9,199183,TWN,darkseagreen
3784,2018,10,206073,TWN,darkseagreen
3785,2018,11,206875,TWN,darkseagreen
3786,2018,12,208263,TWN,darkseagreen
3787,2018,13,218477,TWN,darkseagreen
3788,2018,14,227354,TWN,darkseagreen
3789,2018,15,246270,TWN,darkseagreen
3790,2018,16,256917,TWN,darkseagreen
3791,2018,17,305602,TWN,darkseagreen
3792,2018,18,282430,TWN,darkseagreen
3793,2018,19,266853,TWN,darkseagreen
3794,2018,20,322388,TWN,darkseagreen
3795,2018,21,321177,TWN,darkseagreen
3796,2018,22,322978,TWN,darkseagreen
3797,2018,23,320704,TWN,darkseagreen
3798,2018,24,324297,TWN,darkseagreen
3799,2018,25,317902,TWN,darkseagreen
3800,2018,26,315980,TWN,darkseagreen
3801,2018,27,331978,TWN,darkseagreen
3802,2018,28,307932,TWN,darkseagreen
3803,2018,29,338418,TWN,darkseagreen
3804,2018,30,307354,TWN,darkseagreen
3805,2018,31,300784,TWN,darkseagreen
3806,2018,32,339409,TWN,darkseagreen
3807,2018,33,366739,TWN,darkseagreen
3808,2018,34,379149,TWN,darkseagreen
3809,2018,35,401378,TWN,darkseagreen
3810,2018,36,411575,TWN,darkseagreen
3811,2018,37,406846,TWN,darkseagreen
3812,2018,38,415688,TWN,darkseagreen
3813,2018,39,404052,TWN,darkseagreen
3814,2018,40,383923,TWN,darkseagreen
3815,2018,41,416222,TWN,darkseagreen
3816,2018,42,359566,TWN,darkseagreen
3817,2018,43,353036,TWN,darkseagreen
3818,2018,44,351344,TWN,darkseagreen
3819,2018,45,350463,TWN,darkseagreen
3820,2018,46,359979,TWN,darkseagreen
3821,2018,47,368893,TWN,darkseagreen
3822,2018,48,369178,TWN,darkseagreen
3823,2018,49,367629,TWN,darkseagreen
3824,2018,50,349016,TWN,darkseagreen
3825,2018,51,373296,TWN,darkseagreen
3826,2018,52,368010,TWN,darkseagreen
3827,2018,53,373296,TWN,darkseagreen
3828,2018,54,378033,TWN,darkseagreen
3829,2018,55,371201,TWN,darkseagreen
3830,2018,56,364325,TWN,darkseagreen
3831,2018,57,359658,TWN,darkseagreen
3832,2018,58,355037,TWN,darkseagreen
3833,2018,59,342631,TWN,darkseagreen
3834,2018,60,324543,TWN,darkseagreen
3835,2018,61,334233,TWN,darkseagreen
3836,2018,62,324775,TWN,darkseagreen
3837,2018,63,305710,TWN,darkseagreen
3838,2018,64,292544,TWN,darkseagreen
3839,2018,65,284508,TWN,darkseagreen
3840,2018,66,286374,TWN,darkseagreen
3841,2018,67,239545,TWN,darkseagreen
3842,2018,68,220124,TWN,darkseagreen
3843,2018,69,191605,TWN,darkseagreen
3844,2018,70,166464,TWN,darkseagreen
3845,2018,71,132907,TWN,darkseagreen
3846,2018,72,117648,TWN,darkseagreen
3847,2018,73,135026,TWN,darkseagreen
3848,2018,74,134433,TWN,darkseagreen
3849,2018,75,129230,TWN,darkseagreen
3850,2018,76,126792,TWN,darkseagreen
3851,2018,77,122428,TWN,darkseagreen
3852,2018,78,112701,TWN,darkseagreen
3853,2018,79,101239,TWN,darkseagreen
3854,2018,80,95178,TWN,darkseagreen
3855,2018,81,85506,TWN,darkseagreen
3856,2018,82,80145,TWN,darkseagreen
3857,2018,83,72456,TWN,darkseagreen
3858,2018,84,64947,TWN,darkseagreen
3859,2018,85,60099,TWN,darkseagreen
3860,2018,86,55962,TWN,darkseagreen
3861,2018,87,50374,TWN,darkseagreen
3862,2018,88,43392.26,TWN,darkseagreen
3863,2018,89,36329.89,TWN,darkseagreen
3864,2018,90,29659.77,TWN,darkseagreen
3865,2018,91,24512.86,TWN,darkseagreen
3866,2018,92,18415.63,TWN,darkseagreen
3867,2018,93,14130.83,TWN,darkseagreen
3868,2018,94,10108.84,TWN,darkseagreen
3869,2018,95,7900.2,TWN,darkseagreen
3870,2018,96,5810.77,TWN,darkseagreen
3871,2018,97,3752.37,TWN,darkseagreen
3872,2018,98,2396.79,TWN,darkseagreen
3873,2018,99,1602.62,TWN,darkseagreen
3874,2018,100,1100.36,TWN,darkseagreen
3875,2018,101,599.33,TWN,darkseagreen
3876,2018,102,363.15,TWN,darkseagreen
3877,2018,103,215.81,TWN,darkseagreen
3878,2018,104,122.11,TWN,darkseagreen
3879,2018,105,64.75,TWN,darkseagreen
3880,2018,106,30.96,TWN,darkseagreen
3881,2018,107,13.74,TWN,darkseagreen
3882,2018,108,5.93,TWN,darkseagreen
3883,2018,109,2.34,TWN,darkseagreen
3884,2018,110,0.66,TWN,darkseagreen
3885,2019,0,170572,TWN,darkseagreen
3886,2019,1,197260,TWN,darkseagreen
3887,2019,2,210485,TWN,darkseagreen
3888,2019,3,216231,TWN,darkseagreen
3889,2019,4,214431,TWN,darkseagreen
3890,2019,5,197941,TWN,darkseagreen
3891,2019,6,237529,TWN,darkseagreen
3892,2019,7,200824,TWN,darkseagreen
3893,2019,8,169089,TWN,darkseagreen
3894,2019,9,195197,TWN,darkseagreen
3895,2019,10,199125,TWN,darkseagreen
3896,2019,11,206028,TWN,darkseagreen
3897,2019,12,206825,TWN,darkseagreen
3898,2019,13,208215,TWN,darkseagreen
3899,2019,14,218475,TWN,darkseagreen
3900,2019,15,227396,TWN,darkseagreen
3901,2019,16,246180,TWN,darkseagreen
3902,2019,17,256717,TWN,darkseagreen
3903,2019,18,305561,TWN,darkseagreen
3904,2019,19,282411,TWN,darkseagreen
3905,2019,20,266753,TWN,darkseagreen
3906,2019,21,322175,TWN,darkseagreen
3907,2019,22,320937,TWN,darkseagreen
3908,2019,23,322767,TWN,darkseagreen
3909,2019,24,320477,TWN,darkseagreen
3910,2019,25,324083,TWN,darkseagreen
3911,2019,26,317688,TWN,darkseagreen
3912,2019,27,315859,TWN,darkseagreen
3913,2019,28,331898,TWN,darkseagreen
3914,2019,29,307863,TWN,darkseagreen
3915,2019,30,338421,TWN,darkseagreen
3916,2019,31,307404,TWN,darkseagreen
3917,2019,32,300863,TWN,darkseagreen
3918,2019,33,339483,TWN,darkseagreen
3919,2019,34,366767,TWN,darkseagreen
3920,2019,35,379058,TWN,darkseagreen
3921,2019,36,401276,TWN,darkseagreen
3922,2019,37,411600,TWN,darkseagreen
3923,2019,38,406694,TWN,darkseagreen
3924,2019,39,415274,TWN,darkseagreen
3925,2019,40,403648,TWN,darkseagreen
3926,2019,41,383391,TWN,darkseagreen
3927,2019,42,415622,TWN,darkseagreen
3928,2019,43,358970,TWN,darkseagreen
3929,2019,44,352417,TWN,darkseagreen
3930,2019,45,350600,TWN,darkseagreen
3931,2019,46,349664,TWN,darkseagreen
3932,2019,47,359081,TWN,darkseagreen
3933,2019,48,367831,TWN,darkseagreen
3934,2019,49,368074,TWN,darkseagreen
3935,2019,50,366461,TWN,darkseagreen
3936,2019,51,347785,TWN,darkseagreen
3937,2019,52,371843,TWN,darkseagreen
3938,2019,53,366491,TWN,darkseagreen
3939,2019,54,371614,TWN,darkseagreen
3940,2019,55,376257,TWN,darkseagreen
3941,2019,56,369355,TWN,darkseagreen
3942,2019,57,362390,TWN,darkseagreen
3943,2019,58,357568,TWN,darkseagreen
3944,2019,59,352721,TWN,darkseagreen
3945,2019,60,340459,TWN,darkseagreen
3946,2019,61,322227,TWN,darkseagreen
3947,2019,62,331739,TWN,darkseagreen
3948,2019,63,322268,TWN,darkseagreen
3949,2019,64,303107,TWN,darkseagreen
3950,2019,65,290064,TWN,darkseagreen
3951,2019,66,281714,TWN,darkseagreen
3952,2019,67,283146,TWN,darkseagreen
3953,2019,68,236524,TWN,darkseagreen
3954,2019,69,217128,TWN,darkseagreen
3955,2019,70,188624,TWN,darkseagreen
3956,2019,71,163682,TWN,darkseagreen
3957,2019,72,130361,TWN,darkseagreen
3958,2019,73,115094,TWN,darkseagreen
3959,2019,74,131793,TWN,darkseagreen
3960,2019,75,130980,TWN,darkseagreen
3961,2019,76,125531,TWN,darkseagreen
3962,2019,77,122657,TWN,darkseagreen
3963,2019,78,118131,TWN,darkseagreen
3964,2019,79,108186,TWN,darkseagreen
3965,2019,80,96615,TWN,darkseagreen
3966,2019,81,90310,TWN,darkseagreen
3967,2019,82,80748,TWN,darkseagreen
3968,2019,83,75140,TWN,darkseagreen
3969,2019,84,67241,TWN,darkseagreen
3970,2019,85,59830,TWN,darkseagreen
3971,2019,86,54914,TWN,darkseagreen
3972,2019,87,50412,TWN,darkseagreen
3973,2019,88,44683,TWN,darkseagreen
3974,2019,89,38321.57,TWN,darkseagreen
3975,2019,90,31634.42,TWN,darkseagreen
3976,2019,91,25485.04,TWN,darkseagreen
3977,2019,92,20754.53,TWN,darkseagreen
3978,2019,93,15340.95,TWN,darkseagreen
3979,2019,94,11554.95,TWN,darkseagreen
3980,2019,95,8065.65,TWN,darkseagreen
3981,2019,96,6177.3,TWN,darkseagreen
3982,2019,97,4460.33,TWN,darkseagreen
3983,2019,98,2813.84,TWN,darkseagreen
3984,2019,99,1762.29,TWN,darkseagreen
3985,2019,100,1134.51,TWN,darkseagreen
3986,2019,101,729.67,TWN,darkseagreen
3987,2019,102,383.92,TWN,darkseagreen
3988,2019,103,224.7,TWN,darkseagreen
3989,2019,104,129.38,TWN,darkseagreen
3990,2019,105,69.96,TWN,darkseagreen
3991,2019,106,35.16,TWN,darkseagreen
3992,2019,107,15.63,TWN,darkseagreen
3993,2019,108,5.77,TWN,darkseagreen
3994,2019,109,1.76,TWN,darkseagreen
3995,2019,110,0.3,TWN,darkseagreen
3996,2020,0,168211,TWN,darkseagreen
3997,2020,1,183215,TWN,darkseagreen
3998,2020,2,197667,TWN,darkseagreen
3999,2020,3,210503,TWN,darkseagreen
4000,2020,4,216205,TWN,darkseagreen
4001,2020,5,214439,TWN,darkseagreen
4002,2020,6,197799,TWN,darkseagreen
4003,2020,7,237288,TWN,darkseagreen
4004,2020,8,200725,TWN,darkseagreen
4005,2020,9,169071,TWN,darkseagreen
4006,2020,10,195206,TWN,darkseagreen
4007,2020,11,199082,TWN,darkseagreen
4008,2020,12,205973,TWN,darkseagreen
4009,2020,13,206751,TWN,darkseagreen
4010,2020,14,208216,TWN,darkseagreen
4011,2020,15,218524,TWN,darkseagreen
4012,2020,16,227337,TWN,darkseagreen
4013,2020,17,245995,TWN,darkseagreen
4014,2020,18,256704,TWN,darkseagreen
4015,2020,19,305581,TWN,darkseagreen
4016,2020,20,282248,TWN,darkseagreen
4017,2020,21,266558,TWN,darkseagreen
4018,2020,22,321943,TWN,darkseagreen
4019,2020,23,320796,TWN,darkseagreen
4020,2020,24,322560,TWN,darkseagreen
4021,2020,25,320321,TWN,darkseagreen
4022,2020,26,323947,TWN,darkseagreen
4023,2020,27,317568,TWN,darkseagreen
4024,2020,28,315747,TWN,darkseagreen
4025,2020,29,331871,TWN,darkseagreen
4026,2020,30,307848,TWN,darkseagreen
4027,2020,31,338438,TWN,darkseagreen
4028,2020,32,307431,TWN,darkseagreen
4029,2020,33,300904,TWN,darkseagreen
4030,2020,34,339511,TWN,darkseagreen
4031,2020,35,366742,TWN,darkseagreen
4032,2020,36,379001,TWN,darkseagreen
4033,2020,37,401287,TWN,darkseagreen
4034,2020,38,411523,TWN,darkseagreen
4035,2020,39,406392,TWN,darkseagreen
4036,2020,40,414901,TWN,darkseagreen
4037,2020,41,403132,TWN,darkseagreen
4038,2020,42,382931,TWN,darkseagreen
4039,2020,43,414904,TWN,darkseagreen
4040,2020,44,358420,TWN,darkseagreen
4041,2020,45,351659,TWN,darkseagreen
4042,2020,46,349872,TWN,darkseagreen
4043,2020,47,348823,TWN,darkseagreen
4044,2020,48,358213,TWN,darkseagreen
4045,2020,49,366761,TWN,darkseagreen
4046,2020,50,366966,TWN,darkseagreen
4047,2020,51,365147,TWN,darkseagreen
4048,2020,52,346620,TWN,darkseagreen
4049,2020,53,370467,TWN,darkseagreen
4050,2020,54,364946,TWN,darkseagreen
4051,2020,55,370010,TWN,darkseagreen
4052,2020,56,374547,TWN,darkseagreen
4053,2020,57,367434,TWN,darkseagreen
4054,2020,58,360320,TWN,darkseagreen
4055,2020,59,355274,TWN,darkseagreen
4056,2020,60,350537,TWN,darkseagreen
4057,2020,61,338221,TWN,darkseagreen
4058,2020,62,320007,TWN,darkseagreen
4059,2020,63,329071,TWN,darkseagreen
4060,2020,64,319683,TWN,darkseagreen
4061,2020,65,300439,TWN,darkseagreen
4062,2020,66,287331,TWN,darkseagreen
4063,2020,67,278617,TWN,darkseagreen
4064,2020,68,279717,TWN,darkseagreen
4065,2020,69,233413,TWN,darkseagreen
4066,2020,70,213814,TWN,darkseagreen
4067,2020,71,185485,TWN,darkseagreen
4068,2020,72,160781,TWN,darkseagreen
4069,2020,73,127696,TWN,darkseagreen
4070,2020,74,112390,TWN,darkseagreen
4071,2020,75,128446,TWN,darkseagreen
4072,2020,76,127340,TWN,darkseagreen
4073,2020,77,121744,TWN,darkseagreen
4074,2020,78,118470,TWN,darkseagreen
4075,2020,79,113634,TWN,darkseagreen
4076,2020,80,103638,TWN,darkseagreen
4077,2020,81,92010,TWN,darkseagreen
4078,2020,82,85271,TWN,darkseagreen
4079,2020,83,75821,TWN,darkseagreen
4080,2020,84,69875,TWN,darkseagreen
4081,2020,85,62062,TWN,darkseagreen
4082,2020,86,54631,TWN,darkseagreen
4083,2020,87,49578,TWN,darkseagreen
4084,2020,88,45075,TWN,darkseagreen
4085,2020,89,39318,TWN,darkseagreen
4086,2020,90,33226.37,TWN,darkseagreen
4087,2020,91,27136.2,TWN,darkseagreen
4088,2020,92,21563.18,TWN,darkseagreen
4089,2020,93,17245.09,TWN,darkseagreen
4090,2020,94,12495.07,TWN,darkseagreen
4091,2020,95,9214.71,TWN,darkseagreen
4092,2020,96,6340.11,TWN,darkseagreen
4093,2020,97,4777.31,TWN,darkseagreen
4094,2020,98,3368.92,TWN,darkseagreen
4095,2020,99,2091.82,TWN,darkseagreen
4096,2020,100,1266.24,TWN,darkseagreen
4097,2020,101,776.74,TWN,darkseagreen
4098,2020,102,483.99,TWN,darkseagreen
4099,2020,103,248.59,TWN,darkseagreen
4100,2020,104,142.44,TWN,darkseagreen
4101,2020,105,80.87,TWN,darkseagreen
4102,2020,106,42.34,TWN,darkseagreen
4103,2020,107,20.36,TWN,darkseagreen
4104,2020,108,8.4,TWN,darkseagreen
4105,2020,109,2.25,TWN,darkseagreen
4106,2020,110,0,TWN,darkseagreen
4107,2003,0,1148777.33,JPN,lightsteelblue
4108,2003,1,1162850.81,JPN,lightsteelblue
4109,2003,2,1169472.14,JPN,lightsteelblue
4110,2003,3,1165439.83,JPN,lightsteelblue
4111,2003,4,1179876.96,JPN,lightsteelblue
4112,2003,5,1182580.13,JPN,lightsteelblue
4113,2003,6,1178317.04,JPN,lightsteelblue
4114,2003,7,1192273.79,JPN,lightsteelblue
4115,2003,8,1199629.74,JPN,lightsteelblue
4116,2003,9,1186778.59,JPN,lightsteelblue
4117,2003,10,1198605,JPN,lightsteelblue
4118,2003,11,1203475.66,JPN,lightsteelblue
4119,2003,12,1223501.29,JPN,lightsteelblue
4120,2003,13,1252535.24,JPN,lightsteelblue
4121,2003,14,1294891.29,JPN,lightsteelblue
4122,2003,15,1336237.04,JPN,lightsteelblue
4123,2003,16,1365950.72,JPN,lightsteelblue
4124,2003,17,1414503.96,JPN,lightsteelblue
4125,2003,18,1456983.92,JPN,lightsteelblue
4126,2003,19,1474025.4,JPN,lightsteelblue
